State,District,Year,Season,Produce,Temperature,Rainfall
Andhra Pradesh,PRAKASAM,2013,Kharif,1.5173978819969742,27.78,502.2
Andhra Pradesh,PRAKASAM,2013,Rabi,1.1104477611940298,27.78,439.8
Andhra Pradesh,PRAKASAM,2014,Kharif,1.1231884057971016,28.02,262.6
Andhra Pradesh,PRAKASAM,2014,Rabi,1.0888278388278387,28.02,201.1
Andhra Pradesh,SRIKAKULAM,2008,Kharif,0.7605633802816901,27.89,734.9
Andhra Pradesh,SRIKAKULAM,2009,Kharif,0.6896551724137931,28.43,623.1
Andhra Pradesh,SRIKAKULAM,2010,Kharif,0.9534883720930233,28.25,849.8
Andhra Pradesh,SRIKAKULAM,2011,Kharif,0.7105263157894737,27.81,747.4000000000001
Andhra Pradesh,SRIKAKULAM,2012,Kharif,1.1206896551724137,28.06,809.6999999999999
Andhra Pradesh,VIZIANAGARAM,2008,Kharif,0.5721282279608192,27.89,794.9
Andhra Pradesh,VIZIANAGARAM,2009,Kharif,0.8090010976948409,28.43,714.3
Andhra Pradesh,VIZIANAGARAM,2010,Kharif,0.8089700996677741,28.25,952.8
Andhra Pradesh,VIZIANAGARAM,2011,Kharif,0.44333333333333336,27.81,697.7
Andhra Pradesh,VIZIANAGARAM,2012,Kharif,0.6422976501305483,28.06,752.9000000000001
Andhra Pradesh,VIZIANAGARAM,2013,Kharif,0.5651302605210421,27.78,538.9
Andhra Pradesh,VIZIANAGARAM,2014,Kharif,0.7096774193548387,28.02,721.7
Andhra Pradesh,WEST GODAVARI,2014,Kharif,0.5,28.02,637.7
Arunachal Pradesh,ANJAW,2013,Kharif,0.8001448225923244,18.73,136.4
Arunachal Pradesh,ANJAW,2014,Kharif,1.1795521757498943,19.02,1039.3
Arunachal Pradesh,CHANGLANG,2008,Kharif,0.973817179604961,18.68,908.8
Arunachal Pradesh,CHANGLANG,2009,Kharif,0.9802721088435374,19.51,824.7
Arunachal Pradesh,CHANGLANG,2010,Kharif,0.9799222797927462,19.24,1241.4
Arunachal Pradesh,CHANGLANG,2011,Kharif,0.9336,18.84,1264.5
Arunachal Pradesh,CHANGLANG,2012,Kharif,1.0,18.6,1526.9
Arunachal Pradesh,CHANGLANG,2013,Kharif,0.5753164556962025,18.73,1130.5
Arunachal Pradesh,CHANGLANG,2014,Kharif,0.6238174735670562,19.02,1290.2
Arunachal Pradesh,DIBANG VALLEY,2008,Kharif,0.7285714285714285,18.68,48.0
Arunachal Pradesh,DIBANG VALLEY,2009,Kharif,0.7285714285714285,19.51,631.5
Arunachal Pradesh,DIBANG VALLEY,2012,Kharif,1.1513994910941476,18.6,6136.8
Arunachal Pradesh,DIBANG VALLEY,2013,Kharif,1.1658227848101266,18.73,2137.0
Arunachal Pradesh,DIBANG VALLEY,2014,Kharif,1.1658227848101266,19.02,2767.0
Arunachal Pradesh,EAST KAMENG,2008,Kharif,0.9780876494023905,18.68,1146.0
Arunachal Pradesh,EAST KAMENG,2009,Kharif,1.0960784313725491,19.51,451.5
Arunachal Pradesh,EAST KAMENG,2010,Kharif,1.0961538461538463,19.24,849.9999999999999
Arunachal Pradesh,EAST KAMENG,2011,Kharif,1.1856060606060606,18.84,980.0
Arunachal Pradesh,EAST KAMENG,2012,Kharif,1.1717687074829932,18.6,857.0
Arunachal Pradesh,EAST KAMENG,2013,Kharif,1.125,18.73,912.6
Arunachal Pradesh,EAST KAMENG,2014,Kharif,1.0856793145654835,19.02,498.0
Arunachal Pradesh,EAST SIANG,2008,Kharif,1.2342342342342343,18.68,2989.1000000000004
Arunachal Pradesh,EAST SIANG,2009,Kharif,1.2342342342342343,19.51,2045.5
Arunachal Pradesh,EAST SIANG,2010,Kharif,1.233930913860953,19.24,2822.0
Arunachal Pradesh,EAST SIANG,2011,Kharif,1.3452019105514545,18.84,1906.5
Arunachal Pradesh,EAST SIANG,2012,Kharif,1.2661519707436002,18.6,4768.1
Arunachal Pradesh,EAST SIANG,2013,Kharif,1.2682926829268293,18.73,2524.1
Arunachal Pradesh,EAST SIANG,2014,Kharif,1.1973030518097942,19.02,3162.5
Arunachal Pradesh,LOHIT,2008,Kharif,0.8085106382978723,18.68,1535.7999999999997
Arunachal Pradesh,LOHIT,2009,Kharif,0.7419354838709677,19.51,1522.6
Arunachal Pradesh,LOHIT,2010,Kharif,0.8367346938775511,19.24,1891.5
Arunachal Pradesh,LOHIT,2011,Kharif,0.9090909090909091,18.84,1306.5
Arunachal Pradesh,LOHIT,2012,Kharif,0.8631578947368421,18.6,2411.4999999999995
Arunachal Pradesh,LOHIT,2013,Kharif,0.7956989247311828,18.73,1369.2
Arunachal Pradesh,LOHIT,2014,Kharif,0.7818181818181819,19.02,1529.2
Arunachal Pradesh,LOWER DIBANG VALLEY,2012,Kharif,0.8,18.6,4636.8
Arunachal Pradesh,LOWER DIBANG VALLEY,2013,Kharif,0.8,18.73,1530.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2014,Kharif,0.8792215226101889,19.02,2767.0
Arunachal Pradesh,LOWER SUBANSIRI,2008,Kharif,0.7201907790143084,18.68,599.9000000000001
Arunachal Pradesh,LOWER SUBANSIRI,2009,Kharif,0.75,19.51,453.70000000000005
Arunachal Pradesh,LOWER SUBANSIRI,2010,Kharif,0.9424460431654677,19.24,328.0
Arunachal Pradesh,LOWER SUBANSIRI,2011,Kharif,1.0525615435795077,18.84,617.5
Arunachal Pradesh,LOWER SUBANSIRI,2012,Kharif,1.0525615435795077,18.6,638.0
Arunachal Pradesh,LOWER SUBANSIRI,2013,Kharif,1.053226879574185,18.73,163.0
Arunachal Pradesh,TAWANG,2008,Kharif,1.3,18.68,1060.9
Arunachal Pradesh,TAWANG,2009,Kharif,1.2,19.51,773.0
Arunachal Pradesh,TAWANG,2010,Kharif,1.2,19.24,641.7
Arunachal Pradesh,TAWANG,2011,Kharif,1.3113300492610838,18.84,927.3
Arunachal Pradesh,TAWANG,2012,Kharif,1.2,18.6,1212.7
Arunachal Pradesh,TAWANG,2013,Kharif,1.2,18.73,1010.7
Arunachal Pradesh,TAWANG,2014,Kharif,1.1733442354865087,19.02,1418.0
Arunachal Pradesh,TIRAP,2008,Kharif,0.6,18.68,2376.8999999999996
Arunachal Pradesh,TIRAP,2009,Kharif,0.6332744924977934,19.51,2974.0
Arunachal Pradesh,TIRAP,2010,Kharif,0.6316944688323091,19.24,2340.6000000000004
Arunachal Pradesh,TIRAP,2011,Kharif,0.6940298507462687,18.84,1188.3000000000002
Arunachal Pradesh,TIRAP,2012,Kharif,1.0,18.6,1632.1999999999998
Arunachal Pradesh,TIRAP,2013,Kharif,1.2,18.73,1674.1999999999998
Arunachal Pradesh,TIRAP,2014,Kharif,0.8241551939924906,19.02,1318.0
Arunachal Pradesh,UPPER SIANG,2008,Kharif,0.5,18.68,6.9
Arunachal Pradesh,UPPER SIANG,2010,Kharif,0.6,19.24,2597.7
Arunachal Pradesh,UPPER SIANG,2011,Kharif,0.6585585585585586,18.84,2418.3999999999996
Arunachal Pradesh,UPPER SIANG,2012,Kharif,0.65,18.6,3258.7000000000003
Arunachal Pradesh,UPPER SIANG,2013,Kharif,0.8552631578947368,18.73,1966.6000000000001
Arunachal Pradesh,UPPER SIANG,2014,Kharif,0.8747236551215918,19.02,2500.5
Arunachal Pradesh,UPPER SUBANSIRI,2008,Kharif,1.0900473933649288,18.68,979.3
Arunachal Pradesh,UPPER SUBANSIRI,2009,Kharif,1.0901835594573024,19.51,1141.3999999999999
Arunachal Pradesh,UPPER SUBANSIRI,2010,Kharif,1.2892690513219285,19.24,817.8
Arunachal Pradesh,UPPER SUBANSIRI,2011,Kharif,1.4054054054054055,18.84,1026.2
Arunachal Pradesh,UPPER SUBANSIRI,2012,Kharif,1.387741046831956,18.6,890.8
Arunachal Pradesh,UPPER SUBANSIRI,2013,Kharif,1.3452229299363057,18.73,621.9
Arunachal Pradesh,UPPER SUBANSIRI,2014,Kharif,1.3005036373810857,19.02,927.5999999999999
Arunachal Pradesh,WEST KAMENG,2008,Kharif,1.0521920668058455,18.68,2436.1000000000004
Arunachal Pradesh,WEST KAMENG,2009,Kharif,0.9871414441147379,19.51,2596.5
Arunachal Pradesh,WEST KAMENG,2010,Kharif,0.9801980198019802,19.24,1812.7000000000003
Arunachal Pradesh,WEST KAMENG,2011,Kharif,1.070935960591133,18.84,1590.4
Arunachal Pradesh,WEST KAMENG,2012,Kharif,0.9801980198019802,18.6,1493.3
Arunachal Pradesh,WEST KAMENG,2013,Kharif,0.9802371541501976,18.73,1291.0
Arunachal Pradesh,WEST KAMENG,2014,Kharif,0.9796582587469488,19.02,1792.1
Arunachal Pradesh,WEST SIANG,2008,Kharif,0.8552833078101072,18.68,2425.6000000000004
Arunachal Pradesh,WEST SIANG,2009,Kharif,0.8706106870229008,19.51,1837.7
Arunachal Pradesh,WEST SIANG,2010,Kharif,0.876048817696415,19.24,2420.5
Arunachal Pradesh,WEST SIANG,2011,Kharif,0.9840031213421772,18.84,1244.5
Arunachal Pradesh,WEST SIANG,2012,Kharif,0.8191098407513271,18.6,1532.5
Arunachal Pradesh,WEST SIANG,2013,Kharif,0.8255908720456397,18.73,1237.1
Arunachal Pradesh,WEST SIANG,2014,Kharif,0.8378884312991389,19.02,1571.6
Assam,BAKSA,2012,Kharif,0.45714285714285713,23.05,2039.1
Assam,BAKSA,2013,Kharif,0.4517241379310345,23.14,969.0
Assam,BAKSA,2014,Kharif,0.57,23.52,1415.5
Assam,BARPETA,2008,Kharif,0.5178041543026706,23.45,1942.6
Assam,BARPETA,2009,Kharif,0.5051395007342144,24.21,1740.3000000000002
Assam,BARPETA,2010,Kharif,0.5067466266866567,24.05,2276.5
Assam,BARPETA,2011,Kharif,0.5425531914893617,23.53,1456.4
Assam,BARPETA,2012,Kharif,0.5174825174825175,23.05,2274.2
Assam,BARPETA,2013,Kharif,0.5262135922330097,23.14,1535.3
Assam,BARPETA,2014,Kharif,0.6459143968871596,23.52,1976.6
Assam,BONGAIGAON,2008,Kharif,0.4896810506566604,23.45,2324.7000000000003
Assam,BONGAIGAON,2009,Kharif,0.47689463955637706,24.21,1732.3000000000002
Assam,BONGAIGAON,2010,Kharif,0.4749536178107607,24.05,2274.6000000000004
Assam,BONGAIGAON,2011,Kharif,0.5492424242424242,23.53,1282.5
Assam,BONGAIGAON,2012,Kharif,0.48041237113402063,23.05,2797.2999999999997
Assam,BONGAIGAON,2013,Kharif,0.44954954954954957,23.14,1458.9
Assam,BONGAIGAON,2014,Kharif,0.5650969529085873,23.52,2529.6000000000004
Assam,CACHAR,2008,Kharif,0.4666666666666667,23.45,2194.2000000000003
Assam,CACHAR,2009,Kharif,0.5,24.21,1800.4999999999998
Assam,CACHAR,2010,Kharif,0.5,24.05,2400.0
Assam,CACHAR,2011,Kharif,0.5,23.53,1543.1
Assam,CACHAR,2012,Kharif,0.5454545454545454,23.05,1867.1
Assam,CACHAR,2013,Kharif,0.5,23.14,1493.8999999999999
Assam,CACHAR,2014,Kharif,0.6296296296296297,23.52,2048.8
Assam,CHIRANG,2010,Kharif,0.45901639344262296,24.05,2786.2999999999997
Assam,CHIRANG,2011,Kharif,0.5163934426229508,23.53,1391.1999999999998
Assam,CHIRANG,2012,Kharif,0.46296296296296297,23.05,2985.0
Assam,CHIRANG,2013,Kharif,0.7936507936507936,23.14,1482.3999999999999
Assam,CHIRANG,2014,Kharif,0.5714285714285714,23.52,3371.1000000000004
Assam,DARRANG,2009,Kharif,0.6633663366336634,24.21,1105.3
Assam,DARRANG,2012,Kharif,0.6764705882352942,23.05,540.0
Assam,DARRANG,2013,Kharif,0.6666666666666666,23.14,340.0
Assam,DARRANG,2014,Kharif,0.8571428571428571,23.52,962.0
Assam,DHEMAJI,2012,Kharif,0.75,23.05,1867.0
Assam,DHEMAJI,2013,Kharif,0.6875,23.14,1254.0
Assam,DHEMAJI,2014,Kharif,1.0,23.52,1632.0
Assam,DHUBRI,2008,Kharif,0.572609819121447,23.45,1224.4
Assam,DHUBRI,2009,Kharif,0.5593158660844251,24.21,1313.4
Assam,DHUBRI,2010,Kharif,0.5604619565217391,24.05,1440.5
Assam,DHUBRI,2011,Kharif,0.5851851851851851,23.53,1278.0
Assam,DHUBRI,2012,Kharif,0.5712328767123288,23.05,2149.8999999999996
Assam,DHUBRI,2013,Kharif,0.5669398907103825,23.14,998.3
Assam,DHUBRI,2014,Kharif,0.7124060150375939,23.52,1736.2
Assam,DIBRUGARH,2008,Kharif,0.5,23.45,1676.1
Assam,GOALPARA,2008,Kharif,0.41739130434782606,23.45,1827.8
Assam,GOALPARA,2009,Kharif,0.4,24.21,1376.2
Assam,GOALPARA,2010,Kharif,0.40784313725490196,24.05,1131.5
Assam,GOALPARA,2011,Kharif,0.4396887159533074,23.53,1184.5
Assam,GOALPARA,2012,Kharif,0.4141791044776119,23.05,1596.4999999999998
Assam,GOALPARA,2013,Kharif,2.150877192982456,23.14,1107.1
Assam,GOALPARA,2014,Kharif,0.5171428571428571,23.52,1512.8999999999999
Assam,GOLAGHAT,2008,Kharif,0.44680851063829785,23.45,905.2
Assam,GOLAGHAT,2009,Kharif,0.44660194174757284,24.21,836.4
Assam,GOLAGHAT,2010,Kharif,0.4520547945205479,24.05,979.7
Assam,GOLAGHAT,2011,Kharif,0.4666666666666667,23.53,1058.8
Assam,GOLAGHAT,2012,Kharif,0.46017699115044247,23.05,988.9
Assam,GOLAGHAT,2013,Kharif,0.4642857142857143,23.14,852.3000000000001
Assam,GOLAGHAT,2014,Kharif,0.5964912280701754,23.52,1001.8
Assam,HAILAKANDI,2008,Kharif,0.6,23.45,1646.0
Assam,HAILAKANDI,2009,Kharif,0.5,24.21,733.1999999999999
Assam,HAILAKANDI,2010,Kharif,0.6,24.05,719.6
Assam,HAILAKANDI,2012,Kharif,0.5714285714285714,23.05,1124.3000000000002
Assam,HAILAKANDI,2013,Kharif,0.625,23.14,1129.3
Assam,HAILAKANDI,2014,Kharif,0.6666666666666666,23.52,1794.7000000000003
Assam,JORHAT,2008,Kharif,0.4,23.45,1142.5
Assam,JORHAT,2009,Kharif,6.5,24.21,906.6999999999999
Assam,JORHAT,2010,Kharif,0.4909090909090909,24.05,1219.1999999999998
Assam,JORHAT,2012,Kharif,0.4,23.05,1072.9
Assam,JORHAT,2013,Kharif,0.5093167701863354,23.14,1235.3999999999999
Assam,JORHAT,2014,Kharif,0.6428571428571429,23.52,1185.8
Assam,KAMRUP,2008,Kharif,0.4658385093167702,23.45,997.0
Assam,KAMRUP,2009,Kharif,0.4717948717948718,24.21,939.5
Assam,KAMRUP,2010,Kharif,0.46987951807228917,24.05,2196.9
Assam,KAMRUP,2011,Kharif,0.5246913580246914,23.53,1584.0
Assam,KAMRUP,2012,Kharif,0.4785276073619632,23.05,2416.0
Assam,KAMRUP,2013,Kharif,0.47368421052631576,23.14,1539.6999999999998
Assam,KAMRUP,2014,Kharif,0.5590062111801242,23.52,2190.7
Assam,KAMRUP METRO,2010,Kharif,0.47058823529411764,24.05,1006.6
Assam,KAMRUP METRO,2011,Kharif,0.4857142857142857,23.53,662.6999999999999
Assam,KAMRUP METRO,2012,Kharif,0.47058823529411764,23.05,1186.0
Assam,KAMRUP METRO,2013,Kharif,0.4722222222222222,23.14,641.9
Assam,KAMRUP METRO,2014,Kharif,0.5945945945945946,23.52,998.4
Assam,KARBI ANGLONG,2008,Kharif,0.32524271844660196,23.45,841.2
Assam,KARBI ANGLONG,2009,Kharif,0.32524271844660196,24.21,646.1
Assam,KARBI ANGLONG,2010,Kharif,0.391304347826087,24.05,529.6
Assam,KARBI ANGLONG,2011,Kharif,0.35609756097560974,23.53,661.3
Assam,KARBI ANGLONG,2012,Kharif,0.3791469194312796,23.05,705.0999999999999
Assam,KARBI ANGLONG,2013,Kharif,0.35545023696682465,23.14,813.8
Assam,KARBI ANGLONG,2014,Kharif,0.481981981981982,23.52,938.8
Assam,KARIMGANJ,2008,Kharif,0.6666666666666666,23.45,989.6
Assam,KARIMGANJ,2009,Kharif,0.5,24.21,1910.5
Assam,KARIMGANJ,2010,Kharif,0.5,24.05,1877.3
Assam,KARIMGANJ,2012,Kharif,1.0,23.05,2007.4
Assam,KARIMGANJ,2013,Kharif,0.5,23.14,1571.1
Assam,KARIMGANJ,2014,Kharif,0.5,23.52,2483.2
Assam,KOKRAJHAR,2008,Kharif,0.5710059171597633,23.45,2761.7
Assam,KOKRAJHAR,2009,Kharif,0.5895953757225434,24.21,1768.0
Assam,KOKRAJHAR,2010,Kharif,0.5828571428571429,24.05,2724.7
Assam,KOKRAJHAR,2011,Kharif,0.6088235294117647,23.53,1954.3
Assam,KOKRAJHAR,2012,Kharif,0.5907692307692308,23.05,3070.9
Assam,KOKRAJHAR,2013,Kharif,0.5940298507462687,23.14,2030.6999999999998
Assam,KOKRAJHAR,2014,Kharif,0.7401129943502824,23.52,2772.1
Assam,LAKHIMPUR,2008,Kharif,0.5625,23.45,1970.0
Assam,LAKHIMPUR,2009,Kharif,0.625,24.21,1681.9
Assam,LAKHIMPUR,2010,Kharif,0.5714285714285714,24.05,2317.2
Assam,LAKHIMPUR,2011,Kharif,0.6551724137931034,23.53,2173.2
Assam,LAKHIMPUR,2012,Kharif,0.6575342465753424,23.05,1935.6000000000001
Assam,LAKHIMPUR,2013,Kharif,0.5777777777777777,23.14,1733.8
Assam,LAKHIMPUR,2014,Kharif,0.825,23.52,2101.7
Assam,NAGAON,2008,Kharif,0.4177777777777778,23.45,918.4000000000001
Assam,NAGAON,2009,Kharif,0.42105263157894735,24.21,481.19999999999993
Assam,NAGAON,2010,Kharif,0.43119266055045874,24.05,912.9000000000001
Assam,NAGAON,2011,Kharif,0.44047619047619047,23.53,820.4000000000001
Assam,NAGAON,2012,Kharif,0.4268774703557312,23.05,861.8000000000001
Assam,NAGAON,2013,Kharif,0.4288840262582057,23.14,716.5999999999999
Assam,NAGAON,2014,Kharif,0.5395799676898223,23.52,1116.4
Assam,NALBARI,2008,Kharif,0.44285714285714284,23.45,1338.9
Assam,NALBARI,2009,Kharif,0.4533333333333333,24.21,1031.6
Assam,NALBARI,2010,Kharif,0.4625,24.05,1310.6
Assam,NALBARI,2011,Kharif,0.4868421052631579,23.53,1006.1999999999999
Assam,NALBARI,2012,Kharif,0.475,23.05,1645.4
Assam,NALBARI,2013,Kharif,0.4634146341463415,23.14,926.6
Assam,NALBARI,2014,Kharif,0.6,23.52,1350.6
Assam,SONITPUR,2008,Kharif,0.4788732394366197,23.45,1501.4
Assam,SONITPUR,2009,Kharif,0.4931506849315068,24.21,1087.6
Assam,SONITPUR,2010,Kharif,0.4857142857142857,24.05,1626.6000000000001
Assam,SONITPUR,2011,Kharif,0.5042016806722689,23.53,1135.5
Assam,SONITPUR,2012,Kharif,0.4878048780487805,23.05,1377.6
Assam,SONITPUR,2013,Kharif,1.6938775510204083,23.14,1220.5
Assam,SONITPUR,2014,Kharif,0.5632183908045977,23.52,1139.9
Assam,TINSUKIA,2008,Kharif,0.43636363636363634,23.45,1610.1999999999998
Assam,TINSUKIA,2009,Kharif,0.4,24.21,1380.5000000000002
Assam,TINSUKIA,2010,Kharif,0.45652173913043476,24.05,1416.1
Assam,TINSUKIA,2011,Kharif,0.45714285714285713,23.53,1158.5
Assam,TINSUKIA,2012,Kharif,0.4482758620689655,23.05,1871.5
Assam,TINSUKIA,2013,Kharif,0.52,23.14,1210.6999999999998
Assam,TINSUKIA,2014,Kharif,0.6244019138755981,23.52,1369.1
Assam,UDALGURI,2010,Kharif,0.5957446808510638,24.05,994.5
Assam,UDALGURI,2011,Kharif,0.6216216216216216,23.53,838.2
Assam,UDALGURI,2012,Kharif,0.6052631578947368,23.05,2031.1
Assam,UDALGURI,2013,Kharif,0.6222222222222222,23.14,1354.2
Assam,UDALGURI,2014,Kharif,0.7777777777777778,23.52,1179.0
Bihar,ARARIA,2008,Kharif,0.7419354838709677,25.67,0.0
Bihar,ARARIA,2013,Kharif,0.75,25.3,1498.5
Bihar,ARWAL,2014,Kharif,1.0,25.34,393.3
Bihar,AURANGABAD,2008,Kharif,0.7333333333333333,25.67,599.8
Bihar,AURANGABAD,2012,Kharif,0.7142857142857143,25.48,1262.5
Bihar,AURANGABAD,2013,Kharif,0.8,25.3,1166.3
Bihar,AURANGABAD,2014,Kharif,0.75,25.34,935.7
Bihar,BEGUSARAI,2010,Kharif,0.78125,26.4,710.0
Bihar,BEGUSARAI,2011,Kharif,0.7863247863247863,25.63,1172.3
Bihar,BEGUSARAI,2012,Kharif,0.7882882882882883,25.48,639.0999999999999
Bihar,BEGUSARAI,2013,Kharif,0.7714285714285715,25.3,542.4
Bihar,BEGUSARAI,2014,Kharif,0.7857142857142857,25.34,1370.8
Bihar,BHAGALPUR,2008,Kharif,0.7676767676767676,25.67,930.8000000000001
Bihar,BHAGALPUR,2009,Kharif,0.776595744680851,26.41,1112.8999999999999
Bihar,BHAGALPUR,2010,Kharif,0.7741935483870968,26.4,663.2
Bihar,BHAGALPUR,2011,Kharif,0.7477064220183486,25.63,1022.7
Bihar,BHAGALPUR,2012,Kharif,0.7602739726027398,25.48,657.7
Bihar,BHAGALPUR,2013,Kharif,0.7515923566878981,25.3,752.1
Bihar,BHAGALPUR,2014,Kharif,0.75,25.34,924.5
Bihar,BHOJPUR,2010,Kharif,0.7745664739884393,26.4,532.2
Bihar,BHOJPUR,2011,Kharif,0.7514792899408284,25.63,644.8
Bihar,BHOJPUR,2012,Kharif,0.7682926829268293,25.48,624.2
Bihar,BHOJPUR,2013,Kharif,0.7540983606557377,25.3,634.4
Bihar,BHOJPUR,2014,Kharif,0.75,25.34,725.9
Bihar,BUXAR,2013,Kharif,0.7511520737327189,25.3,478.5
Bihar,BUXAR,2014,Kharif,0.7489361702127659,25.34,134.0
Bihar,GAYA,2008,Kharif,0.7321428571428571,25.67,946.9
Bihar,GAYA,2010,Kharif,0.7666666666666667,26.4,553.7
Bihar,GAYA,2011,Kharif,0.7540983606557377,25.63,1191.0
Bihar,GAYA,2012,Kharif,0.7741935483870968,25.48,872.4000000000001
Bihar,GAYA,2013,Kharif,0.7407407407407407,25.3,423.5
Bihar,GAYA,2014,Kharif,0.7522123893805309,25.34,749.8
Bihar,GOPALGANJ,2010,Kharif,0.7752293577981652,26.4,802.2
Bihar,GOPALGANJ,2011,Kharif,0.7505518763796909,25.63,855.6999999999999
Bihar,GOPALGANJ,2012,Kharif,0.8095238095238095,25.48,934.0
Bihar,GOPALGANJ,2013,Kharif,0.7857142857142857,25.3,557.9
Bihar,GOPALGANJ,2014,Kharif,0.8,25.34,591.1999999999999
Bihar,KATIHAR,2009,Kharif,0.7883211678832117,26.41,0.0
Bihar,KATIHAR,2010,Kharif,0.7654385054488843,26.4,606.9
Bihar,KATIHAR,2011,Kharif,0.7572547213265776,25.63,823.9
Bihar,KATIHAR,2012,Kharif,0.7529411764705882,25.48,683.4
Bihar,KATIHAR,2014,Kharif,0.7530864197530864,25.34,770.9
Bihar,KHAGARIA,2009,Kharif,0.757847533632287,26.41,0.0
Bihar,KHAGARIA,2010,Kharif,0.765695067264574,26.4,534.7
Bihar,KHAGARIA,2011,Kharif,0.7463524130190797,25.63,789.5
Bihar,KHAGARIA,2012,Kharif,0.7550251256281407,25.48,734.4
