State,District,Year,Season,Produce,Temperature,Rainfall
Andhra Pradesh,PRAKASAM,2014,Rabi,3.5299539170506913,28.02,201.1
Andhra Pradesh,SRIKAKULAM,2008,Kharif,3.5943396226415096,27.89,734.9
Andhra Pradesh,SRIKAKULAM,2009,Kharif,3.2115384615384617,28.43,623.1
Andhra Pradesh,SRIKAKULAM,2010,Kharif,2.2705525606469004,28.25,849.8
Andhra Pradesh,SRIKAKULAM,2011,Kharif,2.1471169391054428,27.81,747.4000000000001
Andhra Pradesh,SRIKAKULAM,2012,Kharif,3.3823352090032155,28.06,809.6999999999999
Andhra Pradesh,SRIKAKULAM,2013,Kharif,2.9294129595774936,27.78,628.0
Andhra Pradesh,SRIKAKULAM,2014,Kharif,4.404684722367458,28.02,805.8
Andhra Pradesh,VIZIANAGARAM,2008,Kharif,0.9352750809061489,27.89,794.9
Andhra Pradesh,VIZIANAGARAM,2009,Kharif,1.7176430517711172,28.43,714.3
Andhra Pradesh,VIZIANAGARAM,2010,Kharif,0.935269999127628,28.25,952.8
Andhra Pradesh,VIZIANAGARAM,2011,Kharif,1.3470327421555253,27.81,697.7
Andhra Pradesh,VIZIANAGARAM,2012,Kharif,2.0,28.06,752.9000000000001
Andhra Pradesh,VIZIANAGARAM,2013,Kharif,1.7470430634516108,27.78,538.9
Andhra Pradesh,VIZIANAGARAM,2014,Kharif,2.375207032743025,28.02,721.7
Andhra Pradesh,WEST GODAVARI,2008,Kharif,3.594248291571754,27.89,925.6999999999999
Andhra Pradesh,WEST GODAVARI,2009,Kharif,3.211736716891356,28.43,515.5
Andhra Pradesh,WEST GODAVARI,2010,Kharif,2.2704752275025277,28.25,1134.0
Andhra Pradesh,WEST GODAVARI,2011,Kharif,2.147144806080686,27.81,758.4
Andhra Pradesh,WEST GODAVARI,2012,Kharif,3.382412451361868,28.06,1041.9
Andhra Pradesh,WEST GODAVARI,2013,Kharif,2.488167938931298,27.78,550.8
Andhra Pradesh,WEST GODAVARI,2014,Kharif,1.4095967330270547,28.02,637.7
Assam,BAKSA,2012,Kharif,0.4,23.05,2039.1
Assam,BAKSA,2013,Kharif,0.4,23.14,969.0
Assam,BAKSA,2014,Kharif,0.45454545454545453,23.52,1415.5
Assam,BARPETA,2008,Kharif,0.5,23.45,1942.6
Assam,BARPETA,2009,Kharif,0.4411764705882353,24.21,1740.3000000000002
Assam,BARPETA,2010,Kharif,0.4444444444444444,24.05,2276.5
Assam,BARPETA,2011,Kharif,0.4,23.53,1456.4
Assam,BARPETA,2012,Kharif,0.5,23.05,2274.2
Assam,BARPETA,2013,Kharif,0.5,23.14,1535.3
Assam,BARPETA,2014,Kharif,0.6,23.52,1976.6
Assam,BONGAIGAON,2008,Kharif,1.0,23.45,2324.7000000000003
Assam,BONGAIGAON,2009,Kharif,0.42857142857142855,24.21,1732.3000000000002
Assam,BONGAIGAON,2010,Kharif,1.0,24.05,2274.6000000000004
Assam,BONGAIGAON,2013,Kharif,0.3333333333333333,23.14,1458.9
Assam,BONGAIGAON,2014,Kharif,0.5,23.52,2529.6000000000004
Assam,CACHAR,2008,Kharif,0.3684210526315789,23.45,2194.2000000000003
Assam,CACHAR,2009,Kharif,0.3617021276595745,24.21,1800.4999999999998
Assam,CACHAR,2010,Kharif,0.3695652173913043,24.05,2400.0
Assam,CACHAR,2011,Kharif,0.37362637362637363,23.53,1543.1
Assam,CACHAR,2012,Kharif,0.3723404255319149,23.05,1867.1
Assam,CACHAR,2013,Kharif,0.3617021276595745,23.14,1493.8999999999999
Assam,CACHAR,2014,Kharif,0.3645833333333333,23.52,2048.8
Assam,CHIRANG,2011,Kharif,0.42857142857142855,23.53,1391.1999999999998
Assam,CHIRANG,2012,Kharif,0.4411764705882353,23.05,2985.0
Assam,CHIRANG,2013,Kharif,0.4074074074074074,23.14,1482.3999999999999
Assam,CHIRANG,2014,Kharif,0.4166666666666667,23.52,3371.1000000000004
Assam,DARRANG,2008,Kharif,0.5,23.45,1238.9
Assam,DARRANG,2009,Kharif,0.3333333333333333,24.21,1105.3
Assam,DARRANG,2012,Kharif,0.3333333333333333,23.05,540.0
Assam,DARRANG,2013,Kharif,0.5,23.14,340.0
Assam,DARRANG,2014,Kharif,0.5,23.52,962.0
Assam,DHEMAJI,2012,Kharif,0.4,23.05,1867.0
Assam,DHEMAJI,2013,Kharif,0.4444444444444444,23.14,1254.0
Assam,DHEMAJI,2014,Kharif,0.36363636363636365,23.52,1632.0
Assam,DIBRUGARH,2014,Kharif,1.0,23.52,1305.3000000000002
Assam,GOALPARA,2008,Kharif,0.38461538461538464,23.45,1827.8
Assam,GOALPARA,2009,Kharif,0.4,24.21,1376.2
Assam,GOALPARA,2010,Kharif,0.2,24.05,1131.5
Assam,GOALPARA,2011,Kharif,0.4,23.53,1184.5
Assam,GOALPARA,2012,Kharif,0.4,23.05,1596.4999999999998
Assam,GOALPARA,2013,Kharif,0.3333333333333333,23.14,1107.1
Assam,GOALPARA,2014,Kharif,0.3333333333333333,23.52,1512.8999999999999
Assam,GOLAGHAT,2008,Kharif,0.5,23.45,905.2
Assam,GOLAGHAT,2009,Kharif,0.4,24.21,836.4
Assam,GOLAGHAT,2010,Kharif,0.4,24.05,979.7
Assam,GOLAGHAT,2011,Kharif,0.4230769230769231,23.53,1058.8
Assam,GOLAGHAT,2012,Kharif,0.42857142857142855,23.05,988.9
Assam,GOLAGHAT,2013,Kharif,0.38461538461538464,23.14,852.3000000000001
Assam,GOLAGHAT,2014,Kharif,0.45454545454545453,23.52,1001.8
Assam,HAILAKANDI,2008,Kharif,0.38181818181818183,23.45,1646.0
Assam,HAILAKANDI,2009,Kharif,0.38181818181818183,24.21,733.1999999999999
Assam,HAILAKANDI,2010,Kharif,0.36363636363636365,24.05,719.6
Assam,HAILAKANDI,2011,Kharif,0.38,23.53,837.0999999999999
Assam,HAILAKANDI,2012,Kharif,0.375,23.05,1124.3000000000002
Assam,HAILAKANDI,2013,Kharif,0.4,23.14,1129.3
Assam,HAILAKANDI,2014,Kharif,0.4,23.52,1794.7000000000003
Assam,JORHAT,2008,Kharif,0.5,23.45,1142.5
Assam,JORHAT,2009,Kharif,0.3333333333333333,24.21,906.6999999999999
Assam,JORHAT,2010,Kharif,0.42857142857142855,24.05,1219.1999999999998
Assam,JORHAT,2011,Kharif,0.75,23.53,1116.3000000000002
Assam,JORHAT,2012,Kharif,0.42857142857142855,23.05,1072.9
Assam,JORHAT,2013,Kharif,0.5,23.14,1235.3999999999999
Assam,JORHAT,2014,Kharif,0.4,23.52,1185.8
Assam,KAMRUP,2008,Kharif,1.0,23.45,997.0
Assam,KAMRUP,2009,Kharif,0.3333333333333333,24.21,939.5
Assam,KAMRUP,2010,Kharif,1.0,24.05,2196.9
Assam,KAMRUP,2011,Kharif,1.0,23.53,1584.0
Assam,KAMRUP,2012,Kharif,0.6666666666666666,23.05,2416.0
Assam,KAMRUP,2013,Kharif,0.3333333333333333,23.14,1539.6999999999998
Assam,KAMRUP,2014,Kharif,0.5,23.52,2190.7
Assam,KAMRUP METRO,2010,Kharif,0.5,24.05,1006.6
Assam,KAMRUP METRO,2011,Kharif,0.5,23.53,662.6999999999999
Assam,KAMRUP METRO,2012,Kharif,0.5,23.05,1186.0
Assam,KAMRUP METRO,2013,Kharif,0.3333333333333333,23.14,641.9
Assam,KAMRUP METRO,2014,Kharif,0.5,23.52,998.4
Assam,KARBI ANGLONG,2008,Kharif,0.4930643127364439,23.45,841.2
Assam,KARBI ANGLONG,2009,Kharif,0.500998003992016,24.21,646.1
Assam,KARBI ANGLONG,2010,Kharif,0.49391727493917276,24.05,529.6
Assam,KARBI ANGLONG,2011,Kharif,0.4951048951048951,23.53,661.3
Assam,KARBI ANGLONG,2012,Kharif,0.49742268041237114,23.05,705.0999999999999
Assam,KARBI ANGLONG,2013,Kharif,0.49571603427172584,23.14,813.8
Assam,KARBI ANGLONG,2014,Kharif,0.49382716049382713,23.52,938.8
Assam,KARIMGANJ,2008,Kharif,0.40540540540540543,23.45,989.6
Assam,KARIMGANJ,2009,Kharif,0.5,24.21,1910.5
Assam,KARIMGANJ,2010,Kharif,0.35714285714285715,24.05,1877.3
Assam,KARIMGANJ,2011,Kharif,0.4642857142857143,23.53,1547.7
Assam,KARIMGANJ,2012,Kharif,0.4642857142857143,23.05,2007.4
Assam,KARIMGANJ,2013,Kharif,0.4375,23.14,1571.1
Assam,KARIMGANJ,2014,Kharif,0.4444444444444444,23.52,2483.2
Assam,KOKRAJHAR,2008,Kharif,0.45454545454545453,23.45,2761.7
Assam,KOKRAJHAR,2009,Kharif,0.4,24.21,1768.0
Assam,KOKRAJHAR,2010,Kharif,0.391304347826087,24.05,2724.7
Assam,KOKRAJHAR,2011,Kharif,0.45,23.53,1954.3
Assam,KOKRAJHAR,2012,Kharif,0.45,23.05,3070.9
Assam,KOKRAJHAR,2013,Kharif,0.45454545454545453,23.14,2030.6999999999998
Assam,KOKRAJHAR,2014,Kharif,0.4117647058823529,23.52,2772.1
Assam,LAKHIMPUR,2008,Kharif,0.38461538461538464,23.45,1970.0
Assam,LAKHIMPUR,2009,Kharif,0.43333333333333335,24.21,1681.9
Assam,LAKHIMPUR,2010,Kharif,0.4,24.05,2317.2
Assam,LAKHIMPUR,2011,Kharif,0.4,23.53,2173.2
Assam,LAKHIMPUR,2012,Kharif,0.45,23.05,1935.6000000000001
Assam,LAKHIMPUR,2013,Kharif,0.3888888888888889,23.14,1733.8
Assam,LAKHIMPUR,2014,Kharif,0.375,23.52,2101.7
Assam,NAGAON,2008,Kharif,0.3793103448275862,23.45,918.4000000000001
Assam,NAGAON,2009,Kharif,0.4090909090909091,24.21,481.19999999999993
Assam,NAGAON,2010,Kharif,0.3684210526315789,24.05,912.9000000000001
Assam,NAGAON,2011,Kharif,0.3793103448275862,23.53,820.4000000000001
Assam,NAGAON,2012,Kharif,0.375,23.05,861.8000000000001
Assam,NAGAON,2013,Kharif,0.4375,23.14,716.5999999999999
Assam,NAGAON,2014,Kharif,0.5,23.52,1116.4
Assam,NALBARI,2008,Kharif,1.0,23.45,1338.9
Assam,NALBARI,2009,Kharif,1.0,24.21,1031.6
Assam,NALBARI,2010,Kharif,1.0,24.05,1310.6
Assam,NALBARI,2011,Kharif,1.0,23.53,1006.1999999999999
Assam,NALBARI,2012,Kharif,0.5,23.05,1645.4
Assam,NALBARI,2013,Kharif,1.0,23.14,926.6
Assam,NALBARI,2014,Kharif,1.0,23.52,1350.6
Assam,SONITPUR,2008,Kharif,1.0,23.45,1501.4
Assam,SONITPUR,2009,Kharif,1.0,24.21,1087.6
Assam,SONITPUR,2010,Kharif,0.47058823529411764,24.05,1626.6000000000001
Assam,SONITPUR,2011,Kharif,1.0,23.53,1135.5
Assam,SONITPUR,2012,Kharif,0.47126436781609193,23.05,1377.6
Assam,SONITPUR,2013,Kharif,0.375,23.14,1220.5
Assam,SONITPUR,2014,Kharif,0.4,23.52,1139.9
Assam,TINSUKIA,2008,Kharif,0.5,23.45,1610.1999999999998
Assam,TINSUKIA,2009,Kharif,1.0,24.21,1380.5000000000002
Assam,TINSUKIA,2010,Kharif,0.5,24.05,1416.1
Assam,TINSUKIA,2011,Kharif,1.0,23.53,1158.5
Assam,TINSUKIA,2012,Kharif,0.5,23.05,1871.5
Assam,TINSUKIA,2013,Kharif,1.0,23.14,1210.6999999999998
Assam,TINSUKIA,2014,Kharif,1.0,23.52,1369.1
Assam,UDALGURI,2010,Kharif,1.0,24.05,994.5
Assam,UDALGURI,2011,Kharif,1.0,23.53,838.2
Assam,UDALGURI,2012,Kharif,1.0,23.05,2031.1
Bihar,AURANGABAD,2008,Kharif,1.603098927294398,25.67,599.8
Bihar,AURANGABAD,2009,Kharif,1.814498933901919,26.41,509.90000000000003
Bihar,AURANGABAD,2010,Kharif,2.64103334334635,26.4,1286.5
Bihar,AURANGABAD,2011,Kharif,1.8362773530187186,25.63,1531.8
Bihar,AURANGABAD,2012,Kharif,0.997627208014764,25.48,1262.5
Bihar,AURANGABAD,2013,Kharif,2.451727401798391,25.3,1166.3
Bihar,AURANGABAD,2014,Kharif,0.5780880265026029,25.34,935.7
Uttar Pradesh,BALRAMPUR,2011,Kharif,0.16666666666666666,25.85,650.4
Uttar Pradesh,BALRAMPUR,2012,Kharif,1.0,25.85,1121.2999999999997
Uttar Pradesh,BALRAMPUR,2014,Whole Year,0.16666666666666666,25.65,860.3000000000001
Chhattisgarh,BASTAR,2009,Whole Year,0.0,26.89,1038.3
Karnataka,BIJAPUR,2008,Whole Year,2.328831262380695,26.1,550.8
Karnataka,BIJAPUR,2009,Whole Year,2.0812210411556284,26.57,965.3000000000001
Karnataka,BIJAPUR,2010,Kharif,2.76330867798729,26.5,1671.7999999999997
Karnataka,BIJAPUR,2010,Rabi,2.0345945945945947,26.5,243.7
Karnataka,BIJAPUR,2011,Kharif,2.636657681940701,26.16,1329.8
Karnataka,BIJAPUR,2011,Rabi,0.9725036179450073,26.16,148.5
Karnataka,BIJAPUR,2012,Kharif,2.30221392371299,26.39,1945.6000000000001
Karnataka,BIJAPUR,2012,Rabi,1.2352546916890081,26.39,435.09999999999997
Karnataka,BIJAPUR,2012,Kharif,2.7740384615384617,26.39,1945.6000000000001
Karnataka,BIJAPUR,2013,Kharif,2.3581621293391355,26.18,2843.0
Karnataka,BIJAPUR,2013,Rabi,2.692825112107623,26.18,346.70000000000005
Karnataka,BIJAPUR,2013,Kharif,3.608695652173913,26.18,2843.0
Karnataka,BIJAPUR,2014,Kharif,2.2687548066839125,26.41,1901.6
Karnataka,BIJAPUR,2014,Rabi,1.59375,26.41,266.1
Karnataka,BIJAPUR,2014,Kharif,1.8918918918918919,26.41,1901.6
Chhattisgarh,DURG,2008,Kharif,1.5,26.1,4229.5
Chhattisgarh,DURG,2009,Whole Year,0.0,26.89,5286.6
Chhattisgarh,DURG,2011,Kharif,1.5,26.06,5441.099999999999
Chhattisgarh,DURG,2012,Kharif,1.5,26.21,4342.2
Chhattisgarh,DURG,2013,Whole Year,1.5,25.83,5963.2
Chhattisgarh,DURG,2014,Whole Year,1.5,26.02,5357.099999999999
Chhattisgarh,KABIRDHAM,2013,Whole Year,2.5,25.83,1074.0
Chhattisgarh,RAIPUR,2009,Whole Year,0.0,26.89,948.3
Chhattisgarh,RAIPUR,2010,Kharif,1.6,26.76,1015.0
Chhattisgarh,SURGUJA,2008,Kharif,1.0,26.1,1049.1
Chhattisgarh,SURGUJA,2010,Kharif,1.7142857142857142,26.76,524.3
Gujarat,AMRELI,2008,Kharif,3.3500660501981505,26.98,700.4000000000001
Gujarat,AMRELI,2009,Kharif,2.7926680244399185,27.96,504.49999999999994
Gujarat,AMRELI,2010,Kharif,4.241276911655531,27.79,835.0
Gujarat,AMRELI,2011,Kharif,2.5968115196708665,27.23,675.8
Gujarat,AMRELI,2012,Kharif,0.8389215347390252,27.0,330.6
Gujarat,ANAND,2008,Kharif,3.5806451612903225,26.98,758.3
Gujarat,ANAND,2009,Kharif,3.642857142857143,27.96,352.8
Gujarat,ANAND,2010,Kharif,4.363636363636363,27.79,831.1
Gujarat,ANAND,2011,Kharif,4.283018867924528,27.23,730.5
Gujarat,ANAND,2012,Kharif,2.736842105263158,27.0,570.9
Gujarat,BHAVNAGAR,2008,Kharif,3.4768125408229915,26.98,727.1
Gujarat,BHAVNAGAR,2009,Kharif,2.7326444946722637,27.96,364.09999999999997
Gujarat,BHAVNAGAR,2010,Kharif,4.729568106312293,27.79,731.0999999999999
Gujarat,BHAVNAGAR,2011,Kharif,3.5799475753604195,27.23,565.5
Gujarat,BHAVNAGAR,2012,Kharif,1.61244019138756,27.0,364.40000000000003
Gujarat,GANDHINAGAR,2008,Kharif,3.6775147928994083,26.98,726.6
Gujarat,GANDHINAGAR,2009,Kharif,3.8558823529411765,27.96,501.5
Gujarat,GANDHINAGAR,2010,Kharif,3.7171052631578947,27.79,899.7
Gujarat,GANDHINAGAR,2011,Kharif,4.123867069486405,27.23,665.0
Gujarat,GANDHINAGAR,2012,Kharif,3.9339080459770117,27.0,596.0
Gujarat,JAMNAGAR,2008,Kharif,4.128511235955056,26.98,572.4
Gujarat,JAMNAGAR,2009,Kharif,4.433051869722557,27.96,913.4
Gujarat,JAMNAGAR,2010,Kharif,3.9610591900311527,27.79,1440.5
Gujarat,JAMNAGAR,2011,Kharif,4.66017316017316,27.23,794.0999999999999
Gujarat,JAMNAGAR,2012,Kharif,0.482078853046595,27.0,366.4
Gujarat,KHEDA,2008,Kharif,3.2081911262798637,26.98,757.9
Gujarat,KHEDA,2009,Kharif,3.5649122807017544,27.96,434.5
Gujarat,KHEDA,2010,Kharif,3.9674418604651165,27.79,812.6
Gujarat,KHEDA,2011,Kharif,2.411184210526316,27.23,584.3000000000001
Gujarat,KHEDA,2012,Kharif,2.7588235294117647,27.0,644.4
Gujarat,NARMADA,2008,Kharif,2.2102689486552567,26.98,1074.7
Gujarat,NARMADA,2009,Kharif,2.3668903803131993,27.96,705.4
Gujarat,NARMADA,2010,Kharif,2.8793103448275863,27.79,867.6
Gujarat,NARMADA,2011,Kharif,2.923413566739606,27.23,1003.8000000000001
Gujarat,NARMADA,2012,Kharif,2.842696629213483,27.0,784.0
Gujarat,PATAN,2008,Kharif,2.1220196353436185,26.98,553.9
Gujarat,PATAN,2009,Kharif,1.8213213213213213,27.96,295.7
Gujarat,PATAN,2010,Kharif,2.197080291970803,27.79,779.1
Gujarat,PATAN,2011,Kharif,2.7345254470426408,27.23,716.2
Gujarat,PATAN,2012,Kharif,2.9057971014492754,27.0,337.59999999999997
Gujarat,PORBANDAR,2008,Kharif,6.3125,26.98,642.8000000000001
Gujarat,PORBANDAR,2009,Kharif,3.017857142857143,27.96,1455.8
Gujarat,PORBANDAR,2010,Kharif,3.0140845070422535,27.79,1678.3999999999999
Gujarat,PORBANDAR,2011,Kharif,2.6271186440677967,27.23,953.2
Gujarat,PORBANDAR,2012,Kharif,2.290909090909091,27.0,205.7
Gujarat,RAJKOT,2008,Kharif,4.582040816326531,26.98,782.6999999999999
Gujarat,RAJKOT,2009,Kharif,4.406685236768802,27.96,538.9000000000001
Gujarat,RAJKOT,2010,Kharif,4.6452787895769125,27.79,1169.0
Gujarat,RAJKOT,2011,Kharif,4.709635753035391,27.23,868.2
Gujarat,RAJKOT,2012,Kharif,1.5961475677440418,27.0,338.8
Gujarat,SURAT,2008,Kharif,2.5294117647058822,26.98,1594.4
Gujarat,SURAT,2009,Kharif,3.5,27.96,1209.1000000000001
Gujarat,SURAT,2010,Kharif,3.076923076923077,27.79,1492.7
Gujarat,SURAT,2011,Kharif,3.7555555555555555,27.23,1298.6
Gujarat,SURAT,2012,Kharif,2.0789473684210527,27.0,807.4000000000001
Gujarat,SURENDRANAGAR,2008,Kharif,1.8504568754178738,26.98,719.0000000000001
Gujarat,SURENDRANAGAR,2009,Kharif,2.250987275120667,27.96,279.20000000000005
Gujarat,SURENDRANAGAR,2010,Kharif,3.246643959126428,27.79,745.5999999999999
Gujarat,SURENDRANAGAR,2011,Kharif,3.593671416596815,27.23,660.0
Gujarat,SURENDRANAGAR,2012,Kharif,1.2015713898672447,27.0,330.6
Gujarat,TAPI,2010,Kharif,1.7674418604651163,27.79,1369.0
Gujarat,TAPI,2011,Kharif,3.192857142857143,27.23,1095.5
Gujarat,TAPI,2012,Kharif,1.2584269662921348,27.0,842.8000000000001
Gujarat,VADODARA,2008,Kharif,3.329129129129129,26.98,841.9
Gujarat,VADODARA,2009,Kharif,3.429981492905614,27.96,484.20000000000005
Gujarat,VADODARA,2010,Kharif,3.978352375225496,27.79,927.5999999999999
Gujarat,VADODARA,2011,Kharif,3.24530218384967,27.23,866.2
Gujarat,VADODARA,2012,Kharif,4.144749754661433,27.0,622.9
Haryana,AMBALA,2008,Kharif,0.0,25.12,1049.6
Haryana,AMBALA,2009,Kharif,0.0,25.81,698.2
Haryana,AMBALA,2011,Kharif,0.0,25.27,752.6999999999999
Haryana,AMBALA,2012,Kharif,0.0,25.09,498.6
Haryana,BHIWANI,2008,Kharif,2.481972161663592,25.12,610.5
Haryana,BHIWANI,2009,Kharif,2.6805568247585976,25.81,188.4
Haryana,BHIWANI,2010,Kharif,3.0388165816180264,25.89,414.0
Haryana,BHIWANI,2011,Kharif,3.6262906069000254,25.27,263.0
Haryana,BHIWANI,2012,Kharif,3.6893886156008433,25.09,301.7
Haryana,FARIDABAD,2008,Kharif,0.0,25.12,126.8
Haryana,FARIDABAD,2010,Kharif,0.0,25.89,539.5999999999999
Haryana,FARIDABAD,2011,Kharif,0.0,25.27,590.9
Haryana,FARIDABAD,2012,Kharif,0.0,25.09,294.1
Haryana,FATEHABAD,2008,Kharif,4.481806001825921,25.12,429.5
Haryana,FATEHABAD,2009,Kharif,4.3615160349854225,25.81,130.7
Haryana,FATEHABAD,2010,Kharif,3.667714585119558,25.89,308.4
Haryana,FATEHABAD,2011,Kharif,4.8370924556783494,25.27,289.6
Haryana,FATEHABAD,2012,Kharif,4.18507867480302,25.09,133.4
Haryana,GURGAON,2008,Kharif,0.0,25.12,0.0
Haryana,GURGAON,2009,Kharif,0.0,25.81,426.5
Haryana,GURGAON,2010,Kharif,0.0,25.89,812.7
Haryana,GURGAON,2012,Kharif,0.0,25.09,479.69999999999993
Bihar,HISAR,2008,Kharif,4.172908196019687,25.67,366.1
Bihar,HISAR,2009,Kharif,3.593193271613773,26.41,208.5
Bihar,HISAR,2010,Kharif,3.4680592547293547,26.4,1034.4
Bihar,HISAR,2011,Kharif,4.344880597209375,25.63,1099.6999999999998
Bihar,HISAR,2012,Kharif,3.6262740034614436,25.48,834.5999999999999
Haryana,JHAJJAR,2008,Kharif,5.366726296958855,25.12,0.0
Haryana,JHAJJAR,2009,Kharif,3.2967032967032965,25.81,357.6
Haryana,JHAJJAR,2010,Kharif,1.949317738791423,25.89,480.4
Haryana,JHAJJAR,2011,Kharif,3.1512605042016806,25.27,301.6
Haryana,JHAJJAR,2012,Kharif,2.437325905292479,25.09,215.5
Haryana,JIND,2008,Kharif,3.3953220007988993,25.12,164.3
Haryana,JIND,2009,Kharif,3.0659505533932028,25.81,363.5
Haryana,JIND,2010,Kharif,3.4058216280250466,25.89,507.4
Haryana,JIND,2011,Kharif,4.046848219386783,25.27,346.5
Haryana,JIND,2012,Kharif,3.653788559448937,25.09,207.20000000000002
Haryana,KAITHAL,2008,Kharif,4.754358161648177,25.12,0.0
