State,District,Year,Season,Produce,Temperature,Rainfall
Andhra Pradesh,CHITTOOR,2012,Rabi,0.9858112276372609,28.06,459.2
Andhra Pradesh,CHITTOOR,2013,Kharif,0.9287671232876712,27.78,447.79999999999995
Andhra Pradesh,CHITTOOR,2013,Rabi,0.7864164432529044,27.78,329.09999999999997
Andhra Pradesh,CHITTOOR,2014,Kharif,1.3263707571801566,28.02,314.40000000000003
Andhra Pradesh,CHITTOOR,2014,Rabi,1.4408233276157805,28.02,218.79999999999998
Andhra Pradesh,EAST GODAVARI,2008,Kharif,0.3628140703517588,27.89,768.0
Andhra Pradesh,EAST GODAVARI,2008,Rabi,0.26698816308636564,27.89,296.59999999999997
Andhra Pradesh,EAST GODAVARI,2009,Kharif,0.29492626843289177,28.43,440.79999999999995
Andhra Pradesh,EAST GODAVARI,2009,Rabi,0.04398908797817595,28.43,117.1
Andhra Pradesh,EAST GODAVARI,2010,Kharif,0.4219409282700422,28.25,936.6
Andhra Pradesh,EAST GODAVARI,2010,Rabi,0.20900547061298919,28.25,786.6
Andhra Pradesh,EAST GODAVARI,2011,Kharif,0.5009009009009009,27.81,627.4
Andhra Pradesh,EAST GODAVARI,2011,Rabi,0.09601781033430284,27.81,117.0
Andhra Pradesh,EAST GODAVARI,2012,Kharif,0.7080123266563945,28.06,934.1
Andhra Pradesh,EAST GODAVARI,2012,Rabi,0.36623651771956856,28.06,460.0
Andhra Pradesh,EAST GODAVARI,2013,Kharif,0.6251904520060945,27.78,472.69999999999993
Andhra Pradesh,EAST GODAVARI,2013,Rabi,0.12902013422818792,27.78,569.1999999999999
Andhra Pradesh,EAST GODAVARI,2014,Kharif,1.0249520153550864,28.02,397.3
Andhra Pradesh,EAST GODAVARI,2014,Rabi,0.41302702702702704,28.02,118.5
Andhra Pradesh,GUNTUR,2008,Kharif,0.31981981981981983,27.89,650.0
Andhra Pradesh,GUNTUR,2008,Rabi,0.5589896062362583,27.89,306.70000000000005
Andhra Pradesh,GUNTUR,2009,Kharif,0.935672514619883,28.43,429.8
Andhra Pradesh,GUNTUR,2009,Rabi,0.576996456800218,28.43,158.79999999999998
Andhra Pradesh,GUNTUR,2010,Kharif,0.05054151624548736,28.25,936.6
Andhra Pradesh,GUNTUR,2010,Rabi,0.5580055052184884,28.25,374.0
Andhra Pradesh,GUNTUR,2011,Kharif,1.0988372093023255,27.81,495.7
Andhra Pradesh,GUNTUR,2011,Rabi,1.0989943204427883,27.81,101.6
Andhra Pradesh,GUNTUR,2012,Kharif,0.9040735873850198,28.06,590.2
Andhra Pradesh,GUNTUR,2012,Rabi,1.0708186840783527,28.06,394.79999999999995
Andhra Pradesh,GUNTUR,2013,Kharif,0.672645739910314,27.78,607.6
Andhra Pradesh,GUNTUR,2013,Rabi,1.089996736292428,27.78,502.20000000000005
Andhra Pradesh,GUNTUR,2014,Kharif,1.43519394512772,28.02,411.2
Andhra Pradesh,GUNTUR,2014,Rabi,1.045985329429953,28.02,204.7
Andhra Pradesh,KRISHNA,2008,Kharif,0.32390546299883766,27.89,1369.3000000000002
Andhra Pradesh,KRISHNA,2008,Rabi,0.9850050792809505,27.89,815.2
Andhra Pradesh,KRISHNA,2009,Kharif,0.21309963099630996,28.43,911.2
Andhra Pradesh,KRISHNA,2009,Rabi,1.312998213459812,28.43,420.8
Andhra Pradesh,KRISHNA,2010,Kharif,0.269806338028169,28.25,1487.0
Andhra Pradesh,KRISHNA,2010,Rabi,0.6239991868393069,28.25,872.6000000000001
Andhra Pradesh,KRISHNA,2011,Kharif,0.48369926813040587,27.81,999.2
Andhra Pradesh,KRISHNA,2011,Rabi,0.8959989385880914,27.81,501.3
Andhra Pradesh,KRISHNA,2012,Kharif,0.7068645640074211,28.06,1167.6
Andhra Pradesh,KRISHNA,2012,Rabi,0.9896611599554898,28.06,812.2
Andhra Pradesh,KRISHNA,2013,Kharif,0.704331450094162,27.78,1071.5
Andhra Pradesh,KRISHNA,2013,Rabi,0.9119990675397885,27.78,786.5000000000001
Andhra Pradesh,KRISHNA,2014,Kharif,0.9215219976218787,28.02,648.6999999999999
Andhra Pradesh,KRISHNA,2014,Rabi,1.1669963877519964,28.02,446.6
Andhra Pradesh,KURNOOL,2008,Kharif,0.3627537511032657,27.89,409.2
Andhra Pradesh,KURNOOL,2008,Rabi,0.6700404858299596,27.89,264.79999999999995
Andhra Pradesh,KURNOOL,2009,Kharif,0.29497098646034814,28.43,429.1
Andhra Pradesh,KURNOOL,2009,Rabi,0.7399077277970012,28.43,271.3
Andhra Pradesh,KURNOOL,2010,Kharif,0.42195750951737687,28.25,618.7
Andhra Pradesh,KURNOOL,2010,Rabi,0.5339863904882973,28.25,144.3
Andhra Pradesh,KURNOOL,2011,Kharif,0.532950505879136,27.81,356.2
Andhra Pradesh,KURNOOL,2011,Rabi,0.700952380952381,27.81,79.7
Andhra Pradesh,KURNOOL,2012,Kharif,0.9451038575667656,28.06,421.90000000000003
Andhra Pradesh,KURNOOL,2012,Rabi,1.4714055577929923,28.06,117.5
Andhra Pradesh,KURNOOL,2013,Kharif,0.9301601423487544,27.78,485.7
Andhra Pradesh,KURNOOL,2013,Rabi,0.7859662877303019,27.78,140.0
Andhra Pradesh,KURNOOL,2014,Kharif,1.326059588753672,28.02,446.1
Andhra Pradesh,KURNOOL,2014,Rabi,1.9500284575981788,28.02,126.2
Andhra Pradesh,PRAKASAM,2008,Kharif,0.3630095923261391,27.89,295.3
Andhra Pradesh,PRAKASAM,2008,Rabi,0.6519568916619399,27.89,636.0
Andhra Pradesh,PRAKASAM,2009,Kharif,0.2949640287769784,28.43,297.20000000000005
Andhra Pradesh,PRAKASAM,2009,Rabi,0.5869835880022637,28.43,293.6
Andhra Pradesh,PRAKASAM,2010,Kharif,0.4221938775510204,28.25,614.0
Andhra Pradesh,PRAKASAM,2010,Rabi,0.3770064561985429,28.25,522.6
Andhra Pradesh,PRAKASAM,2011,Kharif,0.5008673026886383,27.81,273.09999999999997
Andhra Pradesh,PRAKASAM,2011,Rabi,0.44,27.81,249.6
Andhra Pradesh,PRAKASAM,2012,Kharif,0.708048708048708,28.06,381.59999999999997
Andhra Pradesh,PRAKASAM,2012,Rabi,0.7932158325828723,28.06,456.7
Andhra Pradesh,PRAKASAM,2013,Kharif,0.625,27.78,502.2
Andhra Pradesh,PRAKASAM,2013,Rabi,0.8240145858656016,27.78,439.8
Andhra Pradesh,PRAKASAM,2014,Kharif,1.0248713550600344,28.02,262.6
Andhra Pradesh,PRAKASAM,2014,Rabi,0.8739757857404916,28.02,201.1
Andhra Pradesh,SRIKAKULAM,2008,Kharif,0.3633276740237691,27.89,734.9
Andhra Pradesh,SRIKAKULAM,2008,Rabi,0.5689892656977297,27.89,192.7
Andhra Pradesh,SRIKAKULAM,2009,Kharif,0.2951096121416526,28.43,623.1
Andhra Pradesh,SRIKAKULAM,2009,Rabi,0.5219938803411385,28.43,218.0
Andhra Pradesh,SRIKAKULAM,2010,Kharif,0.42195668409260645,28.25,849.8
Andhra Pradesh,SRIKAKULAM,2010,Rabi,0.6159892917984912,28.25,674.9
Andhra Pradesh,SRIKAKULAM,2011,Kharif,0.5011990407673861,27.81,747.4000000000001
Andhra Pradesh,SRIKAKULAM,2011,Rabi,0.5829901566894335,27.81,61.7
Andhra Pradesh,SRIKAKULAM,2012,Kharif,0.7073509015256588,28.06,809.6999999999999
Andhra Pradesh,SRIKAKULAM,2012,Rabi,0.4975249203227775,28.06,394.40000000000003
Andhra Pradesh,SRIKAKULAM,2013,Kharif,0.625,27.78,628.0
Andhra Pradesh,SRIKAKULAM,2013,Rabi,0.5630109553539875,27.78,701.0
Andhra Pradesh,SRIKAKULAM,2014,Kharif,1.0258064516129033,28.02,805.8
Andhra Pradesh,SRIKAKULAM,2014,Rabi,0.5179903363512689,28.02,264.59999999999997
Andhra Pradesh,VIZIANAGARAM,2008,Kharif,0.3630382775119617,27.89,794.9
Andhra Pradesh,VIZIANAGARAM,2008,Rabi,0.5260158944369471,27.89,168.7
Andhra Pradesh,VIZIANAGARAM,2009,Kharif,0.29475766567754697,28.43,714.3
Andhra Pradesh,VIZIANAGARAM,2009,Rabi,0.49000571102227297,28.43,256.3
Andhra Pradesh,VIZIANAGARAM,2010,Kharif,0.42216867469879515,28.25,952.8
Andhra Pradesh,VIZIANAGARAM,2010,Rabi,0.41802575107296136,28.25,560.7
Andhra Pradesh,VIZIANAGARAM,2011,Kharif,0.5008412787436904,27.81,697.7
Andhra Pradesh,VIZIANAGARAM,2011,Rabi,0.5559698709821761,27.81,121.6
Andhra Pradesh,VIZIANAGARAM,2012,Kharif,0.7078891257995735,28.06,752.9000000000001
Andhra Pradesh,VIZIANAGARAM,2012,Rabi,0.6261564098143998,28.06,457.2
Andhra Pradesh,VIZIANAGARAM,2013,Kharif,0.6252631578947369,27.78,538.9
Andhra Pradesh,VIZIANAGARAM,2013,Rabi,0.536979563155121,27.78,400.00000000000006
Andhra Pradesh,VIZIANAGARAM,2014,Kharif,1.0254901960784313,28.02,721.7
Andhra Pradesh,VIZIANAGARAM,2014,Rabi,0.5570261898056885,28.02,327.4
Andhra Pradesh,WEST GODAVARI,2008,Kharif,0.36333878887070375,27.89,925.6999999999999
Andhra Pradesh,WEST GODAVARI,2008,Rabi,0.3979289940828402,27.89,299.0
Andhra Pradesh,WEST GODAVARI,2009,Kharif,0.29501504082509666,28.43,515.5
Andhra Pradesh,WEST GODAVARI,2009,Rabi,0.2289982564590268,28.43,184.29999999999998
Andhra Pradesh,WEST GODAVARI,2010,Kharif,0.42160278745644597,28.25,1134.0
Andhra Pradesh,WEST GODAVARI,2010,Rabi,0.2640091488318902,28.25,560.9
Andhra Pradesh,WEST GODAVARI,2011,Kharif,0.5014005602240896,27.81,758.4
Andhra Pradesh,WEST GODAVARI,2011,Rabi,0.3140088207985144,27.81,68.9
Andhra Pradesh,WEST GODAVARI,2012,Kharif,0.7077016373559734,28.06,1041.9
Andhra Pradesh,WEST GODAVARI,2012,Rabi,0.9633207335853283,28.06,532.6
Andhra Pradesh,WEST GODAVARI,2013,Kharif,0.625,27.78,550.8
Andhra Pradesh,WEST GODAVARI,2013,Rabi,1.0360669815371404,27.78,416.0
Andhra Pradesh,WEST GODAVARI,2014,Kharif,1.0248788368336026,28.02,637.7
Andhra Pradesh,WEST GODAVARI,2014,Rabi,0.8920265780730897,28.02,91.10000000000001
Assam,BAKSA,2011,Rabi,0.5359195402298851,23.53,0.0
Assam,BAKSA,2012,Rabi,0.5221280602636534,23.05,236.1
Assam,BAKSA,2013,Rabi,0.5696798493408662,23.14,146.70000000000002
Assam,BAKSA,2014,Rabi,0.6296498905908097,23.52,46.5
Assam,BARPETA,2008,Rabi,0.5672967433386472,23.45,278.9
Assam,BARPETA,2009,Rabi,0.6047689385946402,24.21,268.5
Assam,BARPETA,2010,Rabi,0.5845686050931205,24.05,135.7
Assam,BARPETA,2011,Rabi,0.41338727473335785,23.53,176.39999999999998
Assam,BARPETA,2012,Rabi,0.6244469026548672,23.05,205.5
Assam,BARPETA,2013,Rabi,0.5122820176261016,23.14,159.20000000000002
Assam,BARPETA,2014,Rabi,0.733370288248337,23.52,56.3
Assam,BONGAIGAON,2008,Rabi,0.6967957914873266,23.45,257.2
Assam,BONGAIGAON,2009,Rabi,0.5624693777560019,24.21,245.89999999999998
Assam,BONGAIGAON,2010,Rabi,0.5377313716184148,24.05,178.1
Assam,BONGAIGAON,2011,Rabi,0.7697399527186761,23.53,232.4
Assam,BONGAIGAON,2012,Rabi,0.41010989010989013,23.05,254.2
Assam,BONGAIGAON,2013,Rabi,0.48189938881053124,23.14,217.29999999999998
Assam,BONGAIGAON,2014,Rabi,0.5990430622009569,23.52,46.7
Assam,CACHAR,2008,Rabi,0.5808249721293199,23.45,421.59999999999997
Assam,CACHAR,2009,Rabi,0.5667396061269147,24.21,265.20000000000005
Assam,CACHAR,2010,Rabi,0.5588235294117647,24.05,508.49999999999994
Assam,CACHAR,2011,Rabi,0.5558282208588957,23.53,187.5
Assam,CACHAR,2012,Rabi,0.5508982035928144,23.05,369.2
Assam,CACHAR,2013,Rabi,0.5796930342384888,23.14,262.0
Assam,CACHAR,2014,Rabi,0.648854961832061,23.52,134.89999999999998
Assam,CHIRANG,2010,Rabi,0.46774193548387094,24.05,49.599999999999994
Assam,CHIRANG,2011,Rabi,0.4779220779220779,23.53,157.20000000000002
Assam,CHIRANG,2012,Rabi,0.3505291005291005,23.05,174.5
Assam,CHIRANG,2013,Rabi,0.4904862579281184,23.14,187.7
Assam,CHIRANG,2014,Rabi,0.42282749675745784,23.52,108.9
Assam,DARRANG,2008,Rabi,0.3990625,23.45,205.4
Assam,DARRANG,2009,Rabi,0.4289366053169734,24.21,132.1
Assam,DARRANG,2012,Rabi,0.3857696030977735,23.05,486.0
Assam,DARRANG,2013,Rabi,0.5461309523809523,23.14,121.0
Assam,DARRANG,2014,Rabi,0.5318546484190656,23.52,46.0
Assam,DHEMAJI,2010,Rabi,0.5578947368421052,24.05,0.0
Assam,DHEMAJI,2011,Rabi,0.5561181434599156,23.53,0.0
Assam,DHEMAJI,2012,Rabi,0.5519713261648745,23.05,165.0
Assam,DHEMAJI,2013,Rabi,0.5797373358348968,23.14,155.0
Assam,DHEMAJI,2014,Rabi,0.647912885662432,23.52,211.0
Assam,DHUBRI,2008,Rabi,0.5782710280373832,23.45,355.6
Assam,DHUBRI,2009,Rabi,0.631985294117647,24.21,135.3
Assam,DHUBRI,2010,Rabi,0.6333846153846154,24.05,106.70000000000002
Assam,DHUBRI,2011,Rabi,0.6355677154582763,23.53,180.0
Assam,DHUBRI,2012,Rabi,0.6368885324779471,23.05,244.20000000000002
Assam,DHUBRI,2013,Rabi,0.7998716096934682,23.14,134.70000000000002
Assam,DHUBRI,2014,Rabi,0.7959648058252428,23.52,60.599999999999994
Assam,DIBRUGARH,2008,Rabi,0.5789473684210527,23.45,327.7
Assam,DIBRUGARH,2009,Rabi,0.5658914728682171,24.21,257.1
Assam,DIBRUGARH,2010,Rabi,0.5583756345177665,24.05,286.5
Assam,DIBRUGARH,2011,Rabi,0.5555555555555556,23.53,283.40000000000003
Assam,DIBRUGARH,2012,Rabi,0.5518453427065027,23.05,212.20000000000002
Assam,DIBRUGARH,2013,Rabi,0.5793103448275863,23.14,301.1
Assam,DIBRUGARH,2014,Rabi,0.6487523992322457,23.52,78.80000000000001
Assam,GOALPARA,2008,Rabi,0.5871698113207547,23.45,335.1
Assam,GOALPARA,2009,Rabi,0.5728571428571428,24.21,243.4
Assam,GOALPARA,2010,Rabi,0.6340495867768595,24.05,701.7
Assam,GOALPARA,2011,Rabi,0.7279338842975207,23.53,152.4
Assam,GOALPARA,2012,Rabi,0.5060658578856152,23.05,165.2
Assam,GOALPARA,2013,Rabi,0.6560805577072037,23.14,130.6
Assam,GOALPARA,2014,Rabi,0.4018812844631852,23.52,88.4
Assam,GOLAGHAT,2008,Rabi,0.5569800569800569,23.45,181.79999999999995
Assam,GOLAGHAT,2009,Rabi,0.37337057728119183,24.21,140.9
Assam,GOLAGHAT,2010,Rabi,0.581032412965186,24.05,530.4
Assam,GOLAGHAT,2011,Rabi,0.5570209464701319,23.53,116.19999999999999
Assam,GOLAGHAT,2012,Rabi,0.5335413416536662,23.05,100.69999999999999
Assam,GOLAGHAT,2013,Rabi,0.5789473684210527,23.14,237.0
Assam,GOLAGHAT,2014,Rabi,0.5996548748921484,23.52,95.19999999999999
Assam,HAILAKANDI,2008,Rabi,0.581081081081081,23.45,397.4
Assam,HAILAKANDI,2009,Rabi,0.5654596100278552,24.21,140.6
Assam,HAILAKANDI,2010,Rabi,0.5574468085106383,24.05,781.5999999999999
Assam,HAILAKANDI,2011,Rabi,0.5553846153846154,23.53,82.1
Assam,HAILAKANDI,2012,Rabi,0.5509090909090909,23.05,276.0
Assam,HAILAKANDI,2013,Rabi,0.58,23.14,178.1
Assam,HAILAKANDI,2014,Rabi,0.6483333333333333,23.52,173.79999999999998
Assam,JORHAT,2008,Rabi,0.464021164021164,23.45,250.5
Assam,JORHAT,2009,Rabi,0.432390243902439,24.21,131.5
Assam,JORHAT,2010,Rabi,0.30229169426414093,24.05,691.3
Assam,JORHAT,2011,Rabi,0.4095185390149419,23.53,157.0
Assam,JORHAT,2012,Rabi,0.3505598621877692,23.05,99.60000000000001
Assam,JORHAT,2013,Rabi,0.34927447373799303,23.14,224.8
Assam,JORHAT,2014,Rabi,0.34745254745254744,23.52,130.4
Assam,KAMRUP,2008,Rabi,0.6061872909698997,23.45,300.4
Assam,KAMRUP,2009,Rabi,0.702576112412178,24.21,188.6
Assam,KAMRUP,2010,Rabi,0.7173590504451038,24.05,808.1
Assam,KAMRUP,2011,Rabi,0.5148809523809523,23.53,285.40000000000003
Assam,KAMRUP,2012,Rabi,0.5606177606177606,23.05,192.9
Assam,KAMRUP,2013,Rabi,0.5361356932153393,23.14,353.40000000000003
Assam,KAMRUP,2014,Rabi,0.493801652892562,23.52,198.0
Assam,KAMRUP METRO,2010,Rabi,0.5570175438596491,24.05,108.7
Assam,KAMRUP METRO,2011,Rabi,0.5579399141630901,23.53,182.2
Assam,KAMRUP METRO,2012,Rabi,0.5512820512820513,23.05,94.2
Assam,KAMRUP METRO,2013,Rabi,0.5803571428571429,23.14,174.5
Assam,KAMRUP METRO,2014,Rabi,0.6462882096069869,23.52,114.5
Assam,KARBI ANGLONG,2008,Rabi,0.580829756795422,23.45,178.4
Assam,KARBI ANGLONG,2009,Rabi,0.5652173913043478,24.21,87.0
Assam,KARBI ANGLONG,2010,Rabi,0.5578800557880056,24.05,317.5
Assam,KARBI ANGLONG,2011,Rabi,0.5563689604685212,23.53,86.5
Assam,KARBI ANGLONG,2012,Rabi,0.551107325383305,23.05,153.29999999999998
Assam,KARBI ANGLONG,2013,Rabi,0.5803792250618302,23.14,125.39999999999999
Assam,KARBI ANGLONG,2014,Rabi,0.6486486486486487,23.52,90.5
Assam,KARIMGANJ,2008,Rabi,0.5862068965517241,23.45,201.8
Assam,KARIMGANJ,2009,Rabi,0.5714285714285714,24.21,200.9
Assam,KARIMGANJ,2010,Rabi,0.5675675675675675,24.05,931.4
Assam,KARIMGANJ,2011,Rabi,0.55,23.53,139.4
Assam,KARIMGANJ,2012,Rabi,0.5609756097560976,23.05,316.2
Assam,KARIMGANJ,2013,Rabi,0.5777777777777777,23.14,189.99999999999997
Assam,KARIMGANJ,2014,Rabi,0.6440677966101694,23.52,122.6
Assam,KOKRAJHAR,2008,Rabi,0.47600824256697083,23.45,422.4
Assam,KOKRAJHAR,2009,Rabi,0.5058930190389845,24.21,341.5
Assam,KOKRAJHAR,2010,Rabi,0.48287189113092444,24.05,132.7
Assam,KOKRAJHAR,2011,Rabi,0.5679144385026738,23.53,226.8
Assam,KOKRAJHAR,2012,Rabi,0.4854503464203233,23.05,264.4
Assam,KOKRAJHAR,2013,Rabi,0.5803531009506564,23.14,236.2
Assam,KOKRAJHAR,2014,Rabi,0.6957844415471535,23.52,99.3
Assam,LAKHIMPUR,2008,Rabi,0.7122112211221122,23.45,299.1
Assam,LAKHIMPUR,2009,Rabi,0.4851288830138797,24.21,257.3
Assam,LAKHIMPUR,2010,Rabi,0.5176544766708702,24.05,750.7
Assam,LAKHIMPUR,2011,Rabi,0.5347844643619292,23.53,231.4
Assam,LAKHIMPUR,2012,Rabi,0.6768837803320562,23.05,260.5
Assam,LAKHIMPUR,2013,Rabi,0.6115160349854227,23.14,209.7
Assam,LAKHIMPUR,2014,Rabi,0.7604810996563574,23.52,153.0
Assam,NAGAON,2008,Rabi,0.6570397111913358,23.45,176.70000000000002
Assam,NAGAON,2009,Rabi,0.7009995654063451,24.21,126.5
Assam,NAGAON,2010,Rabi,0.688785046728972,24.05,375.5
Assam,NAGAON,2011,Rabi,0.6322510032834732,23.53,81.19999999999999
Assam,NAGAON,2012,Rabi,0.6348978860623432,23.05,195.6
Assam,NAGAON,2013,Rabi,0.695292849443047,23.14,158.3
Assam,NAGAON,2014,Rabi,0.5668044077134986,23.52,61.0
Assam,NALBARI,2008,Rabi,0.5466666666666666,23.45,312.4
Assam,NALBARI,2009,Rabi,0.5916666666666667,24.21,177.70000000000002
Assam,NALBARI,2010,Rabi,0.705,24.05,845.0
Assam,NALBARI,2011,Rabi,0.6557377049180327,23.53,176.9
Assam,NALBARI,2012,Rabi,0.653179190751445,23.05,110.9
Assam,NALBARI,2013,Rabi,0.6589473684210526,23.14,184.20000000000002
Assam,NALBARI,2014,Rabi,0.6692456479690522,23.52,86.80000000000001
Assam,SONITPUR,2008,Rabi,0.8294605809128631,23.45,238.4
Assam,SONITPUR,2009,Rabi,0.7245677523120225,24.21,206.8
Assam,SONITPUR,2010,Rabi,0.8222222222222222,24.05,629.7
Assam,SONITPUR,2011,Rabi,0.7607182117991939,23.53,229.29999999999998
Assam,SONITPUR,2012,Rabi,0.7417654808959157,23.05,209.0
Assam,SONITPUR,2013,Rabi,0.5958689755894012,23.14,126.89999999999999
Assam,SONITPUR,2014,Rabi,0.8060413354531002,23.52,47.7
Assam,TINSUKIA,2008,Rabi,0.730909090909091,23.45,462.90000000000003
Assam,TINSUKIA,2009,Rabi,0.8814139110604333,24.21,279.7
Assam,TINSUKIA,2010,Rabi,1.102247191011236,24.05,932.0999999999999
Assam,TINSUKIA,2011,Rabi,0.555940594059406,23.53,257.59999999999997
Assam,TINSUKIA,2012,Rabi,0.5511049723756906,23.05,270.90000000000003
Assam,TINSUKIA,2013,Rabi,0.58,23.14,334.1
Assam,TINSUKIA,2014,Rabi,0.6483030004918839,23.52,117.5
Assam,UDALGURI,2010,Rabi,0.42900302114803623,24.05,139.2
Assam,UDALGURI,2011,Rabi,0.5827868852459016,23.53,95.69999999999999
Assam,UDALGURI,2012,Rabi,0.5633737185461324,23.05,238.79999999999998
Assam,UDALGURI,2013,Rabi,0.45703933747412007,23.14,121.70000000000002
Assam,UDALGURI,2014,Rabi,0.9544513457556936,23.52,82.60000000000001
Bihar,ARARIA,2008,Kharif,0.8646232439335888,25.67,0.0
Bihar,ARARIA,2009,Kharif,0.9900990099009901,26.41,1082.7
Bihar,ARARIA,2010,Kharif,0.8698630136986302,26.4,1300.5
Bihar,ARARIA,2011,Kharif,0.8505747126436781,25.63,1581.8
Bihar,ARARIA,2012,Kharif,0.8505747126436781,25.48,1000.5
Bihar,ARARIA,2013,Kharif,0.9114391143911439,25.3,1498.5
Bihar,ARARIA,2014,Kharif,0.9119496855345912,25.34,1066.4
Bihar,ARWAL,2010,Kharif,0.8571428571428571,26.4,426.79999999999995
Bihar,ARWAL,2011,Kharif,0.9047619047619048,25.63,1068.7
Bihar,ARWAL,2013,Kharif,0.8888888888888888,25.3,703.6999999999999
Bihar,ARWAL,2014,Kharif,0.8888888888888888,25.34,393.3
Bihar,AURANGABAD,2008,Kharif,0.5403944879762227,25.67,599.8
Bihar,AURANGABAD,2009,Kharif,0.4866252364225885,26.41,509.90000000000003
Bihar,AURANGABAD,2010,Kharif,0.6842105263157895,26.4,1286.5
Bihar,AURANGABAD,2011,Kharif,0.7857142857142857,25.63,1531.8
Bihar,AURANGABAD,2012,Kharif,0.3712699514226232,25.48,1262.5
Bihar,AURANGABAD,2013,Kharif,1.153329891584925,25.3,1166.3
Bihar,BANKA,2013,Kharif,0.8947368421052632,25.3,797.4
Bihar,BEGUSARAI,2010,Kharif,0.8724760892667375,26.4,710.0
Bihar,BEGUSARAI,2011,Kharif,0.8761804826862539,25.63,1172.3
Bihar,BEGUSARAI,2012,Kharif,0.8787346221441125,25.48,639.0999999999999
Bihar,BEGUSARAI,2013,Kharif,0.9125560538116592,25.3,542.4
Bihar,BEGUSARAI,2014,Kharif,0.9129943502824859,25.34,1370.8
Bihar,BHAGALPUR,2008,Kharif,0.8616071428571429,25.67,930.8000000000001
Bihar,BHAGALPUR,2009,Kharif,0.9899729428616902,26.41,1112.8999999999999
Bihar,BHAGALPUR,2010,Kharif,0.871887405268856,26.4,663.2
Bihar,BHAGALPUR,2011,Kharif,0.8564631245043616,25.63,1022.7
Bihar,BHAGALPUR,2012,Kharif,0.8544366899302094,25.48,657.7
Bihar,BHAGALPUR,2013,Kharif,0.9126703685007572,25.3,752.1
Bihar,BHAGALPUR,2014,Kharif,0.9141019751952227,25.34,924.5
Bihar,BHOJPUR,2010,Kharif,0.8732394366197183,26.4,532.2
Bihar,BHOJPUR,2011,Kharif,0.8936170212765957,25.63,644.8
Bihar,BHOJPUR,2012,Kharif,0.9178082191780822,25.48,624.2
Bihar,BHOJPUR,2013,Kharif,0.9069767441860465,25.3,634.4
Bihar,BHOJPUR,2014,Kharif,0.9078947368421053,25.34,725.9
Bihar,BUXAR,2009,Kharif,0.9929078014184397,26.41,100.4
Bihar,BUXAR,2010,Kharif,0.8333333333333334,26.4,544.0
Bihar,DARBHANGA,2009,Kharif,1.0,26.41,29.9
Bihar,DARBHANGA,2010,Kharif,0.875,26.4,765.9
Bihar,DARBHANGA,2011,Kharif,0.8823529411764706,25.63,1055.7
Bihar,DARBHANGA,2012,Kharif,0.875,25.48,941.5
Bihar,DARBHANGA,2013,Kharif,0.9411764705882353,25.3,574.3
Bihar,DARBHANGA,2014,Kharif,0.9117647058823529,25.34,887.5
Bihar,GAYA,2008,Kharif,0.4,25.67,946.9
Bihar,GAYA,2009,Kharif,0.9899497487437185,26.41,633.3
Bihar,GAYA,2010,Kharif,0.875,26.4,553.7
Bihar,GAYA,2011,Kharif,0.91,25.63,1191.0
Bihar,GAYA,2012,Kharif,0.8697674418604651,25.48,872.4000000000001
Bihar,GAYA,2013,Kharif,0.9103139013452914,25.3,423.5
Bihar,GAYA,2014,Kharif,0.9128440366972477,25.34,749.8
Bihar,GOPALGANJ,2010,Kharif,0.8679245283018868,26.4,802.2
